50|39|Ciales Municipio|2|18782|9266|9516|1188|598|590|2368|1201|1167|1256|642|614|2019|1002|1017|14626|7172|7454|13970|6825|7145|7554|3745|3809|4589|2260|2329|4846|2366|2480|2516|1197|1319|311|117|194|35.902912621|35.153846154|36.781609195
50|39|Ciales Municipio|3|18753|9249|9504|1182|597|585|2342|1189|1153|1240|626|614|2019|1006|1013|14627|7168|7459|13989|6837|7152|7518|3721|3797|4568|2243|2325|4862|2376|2486|2540|1212|1328|310|116|194|36.077540107|35.344339623|36.923076923
50|39|Ciales Municipio|4|18624|9163|9461|1170|596|574|2246|1145|1101|1172|565|607|2029|1018|1011|14616|7140|7476|14036|6857|7179|7405|3637|3768|4494|2186|2308|4884|2393|2491|2629|1260|1369|313|113|200|36.585|35.878378378|37.383333333
50|41|Cidra Municipio|1|43480|21265|22215|2653|1372|1281|5399|2740|2659|2797|1391|1406|4558|2386|2172|34029|16435|17594|32631|15762|16869|18372|9092|9280|11690|5640|6050|11348|5457|5891|5035|2279|2756|533|208|325|35.784313725|34.533210332|36.852484472
50|41|Cidra Municipio|2|43480|21265|22215|2653|1372|1281|5399|2740|2659|2797|1391|1406|4558|2386|2172|34029|16435|17594|32631|15762|16869|18372|9092|9280|11690|5640|6050|11348|5457|5891|5035|2279|2756|533|208|325|35.784313725|34.533210332|36.852484472
50|41|Cidra Municipio|3|43491|21265|22226|2635|1358|1277|5384|2735|2649|2776|1390|1386|4580|2389|2191|34097|16468|17629|32696|15782|16914|18346|9075|9271|11653|5624|6029|11357|5456|5901|5106|2313|2793|542|212|330|35.882092199|34.626838235|36.97133758
50|41|Cidra Municipio|4|43524|21277|22247|2590|1325|1265|5309|2704|2605|2700|1386|1314|4621|2388|2233|34321|16582|17739|32925|15862|17063|18189|8989|9200|11511|5554|5957|11400|5468|5932|5393|2452|2941|571|224|347|36.319073084|35.027881041|37.47275641
50|43|Coamo Municipio|1|40512|19740|20772|2726|1383|1343|5391|2765|2626|2678|1393|1285|4110|2117|1993|31043|14884|16159|29717|14199|15518|16973|8318|8655|10848|5164|5684|9651|4634|5017|5108|2284|2824|552|204|348|34.834343434|33.496350365|36.010676157
50|43|Coamo Municipio|2|40512|19740|20772|2726|1383|1343|5391|2765|2626|2678|1393|1285|4110|2117|1993|31043|14884|16159|29717|14199|15518|16973|8318|8655|10848|5164|5684|9651|4634|5017|5108|2284|2824|552|204|348|34.834343434|33.496350365|36.010676157
50|43|Coamo Municipio|3|40585|19770|20815|2711|1376|1335|5359|2747|2612|2655|1383|1272|4114|2122|1992|31172|14943|16229|29860|14264|15596|16967|8317|8650|10862|5165|5697|9718|4662|5056|5166|2315|2851|555|206|349|35.015653775|33.687272727|36.202464789
50|43|Coamo Municipio|4|40846|19888|20958|2645|1351|1294|5258|2692|2566|2579|1344|1235|4109|2126|1983|31636|15163|16473|30364|14501|15863|16903|8278|8625|10873|5144|5729|9977|4792|5185|5405|2439|2966|570|216|354|35.735812133|34.47826087|36.882352941
50|45|Comerío Municipio|1|20778|10345|10433|1367|691|676|2541|1309|1232|1352|729|623|2310|1205|1105|16177|7982|8195|15518|7616|7902|8677|4420|4257|5364|2673|2691|5240|2537|2703|2604|1201|1403|269|114|155|34.987654321|33.342105263|36.477272727
